InspectionID,VehicleID,Date,Model,Shift,Station,Result,Defect,ReworkMinutes,UpdatedAt
DEMO-00617-3,DEMO-00617,2026-08-21,Compact A,B,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00199-3,DEMO-00199,2026-08-07,Compact A,A,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00165-2,DEMO-00165,2026-08-06,Compact A,C,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00549-2,DEMO-00549,2026-08-19,Compact A,C,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00364-3,DEMO-00364,2026-08-13,Compact B,A,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00351-2,DEMO-00351,2026-08-12,Compact A,C,Paint,FAIL,Paint finish,24,2026-08-12T16:00:00
DEMO-00476-2,DEMO-00476,2026-08-16,Compact B,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00148-3,DEMO-00148,2026-08-05,Compact B,A,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00250-3,DEMO-00250,2026-08-09,Compact B,A,Final,FAIL,Function check,38,2026-08-09T16:00:00
DEMO-00716-2,DEMO-00716,2026-08-24,Compact B,B,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00276-3,DEMO-00276,2026-08-10,Compact B,C,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00688-3,DEMO-00688,2026-08-23,Compact B,A,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00009-2,DEMO-00009,2026-08-01,Compact A,C, paint , pass ,None,0,2026-08-01T16:00:00
DEMO-00362-3,DEMO-00362,2026-08-13,Compact B,B,Final,FAIL,Fit and finish,36,2026-08-13T16:00:00
DEMO-00311-3,DEMO-00311,2026-08-11,Compact A,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00479-1,DEMO-00479,2026-08-16,Compact A,B,Body,FAIL,Panel gap,44,2026-08-16T16:00:00
DEMO-00049-1,DEMO-00049,2026-08-02,Compact A,A,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00383-3,DEMO-00383,2026-08-13,Compact A,B,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00797-2,DEMO-00797,2026-08-27,Compact A,B,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00789-2,DEMO-00789,2026-08-27,Compact A,C,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00768-1,DEMO-00768,2026-08-26,Compact B,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00759-2,DEMO-00759,2026-08-26,Compact A,C,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00518-1,DEMO-00518,2026-08-18,Compact B,B,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00093-3,DEMO-00093,2026-08-04,Compact A,C,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00827-3,DEMO-00827,2026-08-28,Compact A,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00286-2,DEMO-00286,2026-08-10,Compact B,A,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00512-2,DEMO-00512,2026-08-18,Compact B,B,Paint,FAIL,Surface inclusion,33,2026-08-18T16:00:00
BAD-MINUTES,DEMO-00001,2026-08-01,Compact A,A,Body,PASS,None,-5,2026-08-01T16:00:00
DEMO-00213-2,DEMO-00213,2026-08-08,Compact A,C,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00094-1,DEMO-00094,2026-08-04,Compact B,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00187-1,DEMO-00187,2026-08-07,Compact A,A,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00669-1,DEMO-00669,2026-08-23,Compact A,C,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00581-2,DEMO-00581,2026-08-20,Compact A,B,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00290-3,DEMO-00290,2026-08-10,Compact B,B,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00811-3,DEMO-00811,2026-08-28,Compact A,A,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00158-1,DEMO-00158,2026-08-06,Compact B,B,Body,FAIL,Panel gap,26,2026-08-06T16:00:00
DEMO-00509-3,DEMO-00509,2026-08-17,Compact A,B,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00785-1,DEMO-00785,2026-08-27,Compact A,B,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00147-3,DEMO-00147,2026-08-05,Compact A,C,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00660-3,DEMO-00660,2026-08-22,Compact B,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00622-1,DEMO-00622,2026-08-21,Compact B,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00172-1,DEMO-00172,2026-08-06,Compact B,A,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00465-2,DEMO-00465,2026-08-16,Compact A,C,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00524-1,DEMO-00524,2026-08-18,Compact B,B,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00103-1,DEMO-00103,2026-08-04,Compact A,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00796-3,DEMO-00796,2026-08-27,Compact B,A,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00289-3,DEMO-00289,2026-08-10,Compact A,A,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00140-1,DEMO-00140,2026-08-05,Compact B,B,Body,FAIL,Weld appearance,18,2026-08-05T16:00:00
DEMO-00154-1,DEMO-00154,2026-08-06,Compact B,A,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00079-1,DEMO-00079,2026-08-03,Compact A,A,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00589-1,DEMO-00589,2026-08-20,Compact A,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00045-1,DEMO-00045,2026-08-02,Compact A,C,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00731-3,DEMO-00731,2026-08-25,Compact A,B,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00385-2,DEMO-00385,2026-08-13,Compact A,A,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00380-1,DEMO-00380,2026-08-13,Compact B,B,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00486-2,DEMO-00486,2026-08-17,Compact B,C,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00104-1,DEMO-00104,2026-08-04,Compact B,B,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00296-2,DEMO-00296,2026-08-10,Compact B,B,Paint,FAIL,Paint finish,50,2026-08-10T16:00:00
DEMO-00270-2,DEMO-00270,2026-08-09,Compact B,C,Paint,FAIL,Surface inclusion,43,2026-08-09T16:00:00
DEMO-00302-3,DEMO-00302,2026-08-11,Compact B,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00143-3,DEMO-00143,2026-08-05,Compact A,B,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00301-1,DEMO-00301,2026-08-11,Compact A,A,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00238-3,DEMO-00238,2026-08-08,Compact B,A,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00402-2,DEMO-00402,2026-08-14,Compact B,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00735-3,DEMO-00735,2026-08-25,Compact A,C,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00585-1,DEMO-00585,2026-08-20,Compact A,C,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00611-3,DEMO-00611,2026-08-21,Compact A,B,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00675-1,DEMO-00675,2026-08-23,Compact A,C,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00221-3,DEMO-00221,2026-08-08,Compact A,B,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00496-3,DEMO-00496,2026-08-17,Compact B,A,Final,FAIL,Function check,30,2026-08-17T16:00:00
DEMO-00801-2,DEMO-00801,2026-08-27,Compact A,C,Paint,FAIL,Paint finish,30,2026-08-27T16:00:00
DEMO-00406-3,DEMO-00406,2026-08-14,Compact B,A,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00715-3,DEMO-00715,2026-08-24,Compact A,A,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00393-3,DEMO-00393,2026-08-14,Compact A,C,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00532-2,DEMO-00532,2026-08-18,Compact B,A,Paint,FAIL,Surface inclusion,50,2026-08-18T16:00:00
DEMO-00374-2,DEMO-00374,2026-08-13,Compact B,B,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00703-3,DEMO-00703,2026-08-24,Compact A,A,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00392-2,DEMO-00392,2026-08-14,Compact B,B,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00774-1,DEMO-00774,2026-08-26,Compact B,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00093-1,DEMO-00093,2026-08-04,Compact A,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00665-3,DEMO-00665,2026-08-23,Compact A,B,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00065-3,DEMO-00065,2026-08-03,Compact A,B,Final,FAIL,Fit and finish,12,2026-08-03T16:00:00
DEMO-00103-3,DEMO-00103,2026-08-04,Compact A,A,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00381-3,DEMO-00381,2026-08-13,Compact A,C,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00311-1,DEMO-00311,2026-08-11,Compact A,B,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00654-3,DEMO-00654,2026-08-22,Compact B,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00420-3,DEMO-00420,2026-08-14,Compact B,C,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00350-2,DEMO-00350,2026-08-12,Compact B,B,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00050-3,DEMO-00050,2026-08-02,Compact B,B,Final,FAIL,Fit and finish,40,2026-08-02T16:00:00
DEMO-00597-3,DEMO-00597,2026-08-20,Compact A,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00671-1,DEMO-00671,2026-08-23,Compact A,B,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00603-3,DEMO-00603,2026-08-21,Compact A,C,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00324-1,DEMO-00324,2026-08-11,Compact B,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00327-1,DEMO-00327,2026-08-11,Compact A,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00116-1,DEMO-00116,2026-08-04,Compact B,B,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00219-1,DEMO-00219,2026-08-08,Compact A,C,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00526-1,DEMO-00526,2026-08-18,Compact B,A,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00103-2,DEMO-00103,2026-08-04,Compact A,A,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00259-2,DEMO-00259,2026-08-09,Compact A,A,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00115-2,DEMO-00115,2026-08-04,Compact A,A,Paint,FAIL,Paint finish,48,2026-08-04T16:00:00
DEMO-00255-3,DEMO-00255,2026-08-09,Compact A,C,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00284-2,DEMO-00284,2026-08-10,Compact B,B,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00124-3,DEMO-00124,2026-08-05,Compact B,A,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00668-3,DEMO-00668,2026-08-23,Compact B,B,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00453-1,DEMO-00453,2026-08-16,Compact A,C,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00134-2,DEMO-00134,2026-08-05,Compact B,B,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00762-2,DEMO-00762,2026-08-26,Compact B,C,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00446-2,DEMO-00446,2026-08-15,Compact B,B,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00580-1,DEMO-00580,2026-08-20,Compact B,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00528-3,DEMO-00528,2026-08-18,Compact B,C,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00403-1,DEMO-00403,2026-08-14,Compact A,A,Body,FAIL,Panel gap,36,2026-08-14T16:00:00
DEMO-00013-3,DEMO-00013,2026-08-01,Compact A,A,Final,PASS,None,0,2026-08-01T16:00:00
DEMO-00355-1,DEMO-00355,2026-08-12,Compact A,A,Body,FAIL,Panel gap,39,2026-08-12T16:00:00
DEMO-00529-3,DEMO-00529,2026-08-18,Compact A,A,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00643-1,DEMO-00643,2026-08-22,Compact A,A,Body,FAIL,Panel gap,29,2026-08-22T16:00:00
DEMO-00008-1,DEMO-00008,2026-08-01,Compact B,B, body , pass ,None,0,2026-08-01T16:00:00
DEMO-00248-1,DEMO-00248,2026-08-09,Compact B,B,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00674-2,DEMO-00674,2026-08-23,Compact B,B,Paint,PASS,None,0,2026-08-23T16:00:00
DEMO-00102-1,DEMO-00102,2026-08-04,Compact B,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00396-3,DEMO-00396,2026-08-14,Compact B,C,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00321-3,DEMO-00321,2026-08-11,Compact A,C,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00530-3,DEMO-00530,2026-08-18,Compact B,B,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00317-1,DEMO-00317,2026-08-11,Compact A,B,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00110-3,DEMO-00110,2026-08-04,Compact B,B,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00085-1,DEMO-00085,2026-08-03,Compact A,A,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00500-2,DEMO-00500,2026-08-17,Compact B,B,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00633-2,DEMO-00633,2026-08-22,Compact A,C,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00480-2,DEMO-00480,2026-08-16,Compact B,C,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00605-3,DEMO-00605,2026-08-21,Compact A,B,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00414-2,DEMO-00414,2026-08-14,Compact B,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00794-3,DEMO-00794,2026-08-27,Compact B,B,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00297-1,DEMO-00297,2026-08-10,Compact A,C,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00761-1,DEMO-00761,2026-08-26,Compact A,B,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00105-1,DEMO-00105,2026-08-04,Compact A,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00329-2,DEMO-00329,2026-08-11,Compact A,B,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00465-1,DEMO-00465,2026-08-16,Compact A,C,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00824-3,DEMO-00824,2026-08-28,Compact B,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00046-1,DEMO-00046,2026-08-02,Compact B,A,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00447-1,DEMO-00447,2026-08-15,Compact A,C,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00157-2,DEMO-00157,2026-08-06,Compact A,A,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00246-2,DEMO-00246,2026-08-09,Compact B,C,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00836-1,DEMO-00836,2026-08-28,Compact B,B,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00705-2,DEMO-00705,2026-08-24,Compact A,C,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00244-1,DEMO-00244,2026-08-09,Compact B,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00275-3,DEMO-00275,2026-08-10,Compact A,B,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00583-3,DEMO-00583,2026-08-20,Compact A,A,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00374-1,DEMO-00374,2026-08-13,Compact B,B,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00212-1,DEMO-00212,2026-08-08,Compact B,B,Body,FAIL,Panel gap,33,2026-08-08T16:00:00
DEMO-00637-1,DEMO-00637,2026-08-22,Compact A,A,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00059-3,DEMO-00059,2026-08-02,Compact A,B,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00224-2,DEMO-00224,2026-08-08,Compact B,B,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00681-3,DEMO-00681,2026-08-23,Compact A,C,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00343-1,DEMO-00343,2026-08-12,Compact A,A,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00080-2,DEMO-00080,2026-08-03,Compact B,B,Paint,FAIL,Surface inclusion,18,2026-08-03T16:00:00
DEMO-00210-2,DEMO-00210,2026-08-07,Compact B,C,Paint,FAIL,Surface inclusion,9,2026-08-07T16:00:00
DEMO-00378-1,DEMO-00378,2026-08-13,Compact B,C,Body,PASS,None,0,2026-08-13T16:00:00
DEMO-00687-2,DEMO-00687,2026-08-23,Compact A,C,Paint,FAIL,Surface inclusion,25,2026-08-23T16:00:00
DEMO-00619-2,DEMO-00619,2026-08-21,Compact A,A,Paint,FAIL,Paint finish,43,2026-08-21T16:00:00
DEMO-00209-2,DEMO-00209,2026-08-07,Compact A,B,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00060-3,DEMO-00060,2026-08-02,Compact B,C,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00308-3,DEMO-00308,2026-08-11,Compact B,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00447-3,DEMO-00447,2026-08-15,Compact A,C,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00058-2,DEMO-00058,2026-08-02,Compact B,A,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00042-2,DEMO-00042,2026-08-02,Compact B,C,Paint,FAIL,Surface inclusion,30,2026-08-02T16:00:00
DEMO-00350-3,DEMO-00350,2026-08-12,Compact B,B,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00336-3,DEMO-00336,2026-08-12,Compact B,C,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00164-1,DEMO-00164,2026-08-06,Compact B,B,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00318-1,DEMO-00318,2026-08-11,Compact B,C,Body,FAIL,Weld appearance,42,2026-08-11T16:00:00
DEMO-00400-3,DEMO-00400,2026-08-14,Compact B,A,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00299-1,DEMO-00299,2026-08-10,Compact A,B,Body,FAIL,Panel gap,40,2026-08-10T16:00:00
DEMO-00573-3,DEMO-00573,2026-08-20,Compact A,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00487-1,DEMO-00487,2026-08-17,Compact A,A,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00708-2,DEMO-00708,2026-08-24,Compact B,C,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00756-2,DEMO-00756,2026-08-26,Compact B,C,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00070-1,DEMO-00070,2026-08-03,Compact B,A,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00379-3,DEMO-00379,2026-08-13,Compact A,A,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00273-3,DEMO-00273,2026-08-10,Compact A,C,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00491-1,DEMO-00491,2026-08-17,Compact A,B,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00555-1,DEMO-00555,2026-08-19,Compact A,C,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00338-1,DEMO-00338,2026-08-12,Compact B,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00019-1,DEMO-00019,2026-08-01,Compact A,A,Body,PASS,None,0,2026-08-01T16:00:00
DEMO-00706-1,DEMO-00706,2026-08-24,Compact B,A,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00072-1,DEMO-00072,2026-08-03,Compact B,C,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00060-2,DEMO-00060,2026-08-02,Compact B,C,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00639-2,DEMO-00639,2026-08-22,Compact A,C,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00340-1,DEMO-00340,2026-08-12,Compact B,A,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00599-2,DEMO-00599,2026-08-20,Compact A,B,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00365-2,DEMO-00365,2026-08-13,Compact A,B,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00327-3,DEMO-00327,2026-08-11,Compact A,C,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00068-3,DEMO-00068,2026-08-03,Compact B,B,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00772-1,DEMO-00772,2026-08-26,Compact B,A,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00416-1,DEMO-00416,2026-08-14,Compact B,B,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00347-3,DEMO-00347,2026-08-12,Compact A,B,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00717-2,DEMO-00717,2026-08-24,Compact A,C,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00626-2,DEMO-00626,2026-08-21,Compact B,B,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00601-1,DEMO-00601,2026-08-21,Compact A,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00044-3,DEMO-00044,2026-08-02,Compact B,B,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00683-3,DEMO-00683,2026-08-23,Compact A,B,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00425-2,DEMO-00425,2026-08-15,Compact A,B,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00212-3,DEMO-00212,2026-08-08,Compact B,B,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00686-1,DEMO-00686,2026-08-23,Compact B,B,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00460-3,DEMO-00460,2026-08-16,Compact B,A,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00310-3,DEMO-00310,2026-08-11,Compact B,A,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00087-2,DEMO-00087,2026-08-03,Compact A,C,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00191-3,DEMO-00191,2026-08-07,Compact A,B,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00003-1,DEMO-00003,2026-08-01,Compact A,C,Body,FAIL,Weld appearance,50,2026-08-01T16:00:00
DEMO-00211-3,DEMO-00211,2026-08-08,Compact A,A,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00801-3,DEMO-00801,2026-08-27,Compact A,C,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00200-2,DEMO-00200,2026-08-07,Compact B,B,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00712-2,DEMO-00712,2026-08-24,Compact B,A,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00378-3,DEMO-00378,2026-08-13,Compact B,C,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00034-3,DEMO-00034,2026-08-02,Compact B,A,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00704-3,DEMO-00704,2026-08-24,Compact B,B,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00426-1,DEMO-00426,2026-08-15,Compact B,C,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00401-1,DEMO-00401,2026-08-14,Compact A,B,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00640-1,DEMO-00640,2026-08-22,Compact B,A,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00760-2,DEMO-00760,2026-08-26,Compact B,A,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00263-2,DEMO-00263,2026-08-09,Compact A,B,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00566-1,DEMO-00566,2026-08-19,Compact B,B,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00203-2,DEMO-00203,2026-08-07,Compact A,B,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00731-2,DEMO-00731,2026-08-25,Compact A,B,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00107-2,DEMO-00107,2026-08-04,Compact A,B,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00612-2,DEMO-00612,2026-08-21,Compact B,C,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00653-3,DEMO-00653,2026-08-22,Compact A,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00050-2,DEMO-00050,2026-08-02,Compact B,B,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00661-3,DEMO-00661,2026-08-23,Compact A,A,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00364-1,DEMO-00364,2026-08-13,Compact B,A,Body,FAIL,Panel gap,21,2026-08-13T16:00:00
DEMO-00127-2,DEMO-00127,2026-08-05,Compact A,A,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00594-3,DEMO-00594,2026-08-20,Compact B,C,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00795-2,DEMO-00795,2026-08-27,Compact A,C,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00067-1,DEMO-00067,2026-08-03,Compact A,A,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00645-3,DEMO-00645,2026-08-22,Compact A,C,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00540-1,DEMO-00540,2026-08-18,Compact B,C,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00265-1,DEMO-00265,2026-08-09,Compact A,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00485-3,DEMO-00485,2026-08-17,Compact A,B,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00366-2,DEMO-00366,2026-08-13,Compact B,C,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00237-1,DEMO-00237,2026-08-08,Compact A,C,Body,FAIL,Panel gap,43,2026-08-08T16:00:00
DEMO-00231-3,DEMO-00231,2026-08-08,Compact A,C,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00545-3,DEMO-00545,2026-08-19,Compact A,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00523-3,DEMO-00523,2026-08-18,Compact A,A,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00112-1,DEMO-00112,2026-08-04,Compact B,A,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00322-1,DEMO-00322,2026-08-11,Compact B,A,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00422-2,DEMO-00422,2026-08-15,Compact B,B,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00643-2,DEMO-00643,2026-08-22,Compact A,A,Paint,PASS,None,0,2026-08-22T16:00:00
